20190321,36000,36700,35800,37050,140861,73.56,8.9,0.64,-32000,1487,30527,792000
20190320,36700,35900,35850,37350,310623,115.98,9.04,1.41,112043,-12990,-99109,807400
20190319,35500,37100,35350,37100,340004,30.91,8.52,1.55,-58531,-100218,159218,781000
20190318,37200,37500,37000,38250,136629,67.47,8.76,0.62,-5376,-5177,10768,818400
20190315,38000,36450,36450,38250,233888,98.56,8.81,1.06,21323,-39963,18159,836000
20190314,36450,36850,36150,36850,102768,49.23,8.72,0.47,10306,-38801,28652,801900
20190313,36500,37100,36150,37250,91179,66.79,8.67,0.41,128,-22495,22362,803000
20190312,37050,38150,36900,38150,88424,61.58,8.65,0.4,-4081,-10752,15276,815100
20190311,37700,37700,36750,37900,81552,116.39,8.65,0.37,-2113,-827,2959,829400
20190308,37800,38700,37250,38700,99841,41.79,8.67,0.45,-20023,-6053,26137,831600
20190307,38650,39500,38000,39500,112935,69.71,8.74,0.51,-17877,5046,13031,850300
20190306,39150,38000,37700,39550,118273,87.4,8.84,0.54,6399,18707,-25006,861300
20190305,38600,39000,37800,39300,108841,58.73,8.76,0.49,4941,-6644,1990,849200
20190304,39050,39350,38350,40500,133993,74.79,8.75,0.61,8610,-31403,21802,859100
20190228,38950,40800,38800,40850,159727,58.25,8.8,0.73,-39768,18619,20665,856900
20190227,40600,38000,37750,40650,378095,198.49,9.03,1.72,83856,92862,-172696,893200
20190226,38050,38200,35900,38300,119908,60.06,8.64,0.55,48550,-20652,-27866,837100
20190225,38150,39550,37700,39550,122906,57.33,8.42,0.56,11046,-24619,13153,839300
20190222,39300,38400,38300,39350,102855,164.97,8.37,0.47,30827,30822,-64687,864600
20190221,38400,38300,37550,38700,102923,65.16,8.11,0.47,35109,-24405,-10644,844800
20190220,38300,38600,37400,38950,120838,91.04,7.95,0.55,7615,6125,-13960,842600
20190219,38600,38650,37950,39150,130052,85.66,7.98,0.59,9961,19000,-28841,849200
20190218,38400,37150,36800,38500,229142,216.1,7.9,1.04,21212,89363,-110205,844800
20190215,36900,36500,36000,37350,169031,125.19,7.75,0.77,-26417,37642,-8475,811800
20190214,36450,36150,35850,36450,177937,248.21,7.84,0.81,-18176,69010,-15731,801900
20190213,35900,35850,35650,36100,204893,139.94,7.98,0.93,10709,41039,-16711,789800
20190212,35100,35600,34550,35600,114193,89.91,7.93,0.52,-13671,19503,11068,772200
20190211,35400,35550,35050,36000,153318,150.36,8.05,0.7,-36018,45787,13895,778800
20190208,35350,34900,34800,35500,172333,185.93,8.26,0.78,-21705,55406,-9510,777700
20190207,34900,34700,34250,35100,164248,105.67,8.35,0.75,-40352,28152,31827,767800
20190201,34550,34050,33700,34700,179758,134.18,8.53,0.82,-61660,51047,10026,760100
20190131,34000,34100,33750,34350,145256,105.66,8.83,0.66,-43721,-8202,51867,748000
20190130,33950,33950,33600,34150,173241,42.52,9.01,0.79,-35737,-46230,81936,746900
20190129,33700,34300,33550,34700,165018,44.4,9.14,0.75,-56966,-24717,81681,741400
20190128,34400,34800,34300,34900,140340,72.23,9.41,0.64,-57786,-2682,62005,756800
20190125,34650,34850,34300,34900,119982,43.78,9.73,0.55,-15144,-41022,56197,762300
20190124,34700,35800,34550,35950,174972,40.87,9.8,0.8,-34144,-55730,91547,763400
20190123,35750,35750,35400,35900,98574,122.57,9.87,0.45,-15965,11510,16555,786500
20190122,35750,35950,35450,36350,100174,63.52,9.96,0.46,-23513,18538,25135,786500
20190121,35950,36050,35300,36300,138536,89.84,10.08,0.63,-12304,6139,10683,790900
20190118,35900,37100,35400,37350,251187,56.49,10.18,1.14,-22572,-45877,85601,789800
20190117,37050,38500,36600,38700,332788,48.78,10.24,1.51,-31779,-29822,63050,815100
20190116,38700,39850,38500,40200,104338,73.47,10.39,0.47,4718,-9490,14175,851400
20190115,39900,40000,39500,40950,161542,109.86,10.36,0.73,-2773,-34793,55095,877800
20190114,39550,40200,39450,40750,138085,79.56,10.4,0.63,36434,-18714,-1261,870100
20190111,40750,41000,40700,41350,94533,139.67,10.23,0.43,8033,3422,-2539,896500
20190110,41350,41050,40650,41700,164667,119.41,10.19,0.75,3550,34395,-14910,909700
20190109,41300,41300,40700,41900,123208,174.31,10.15,0.56,-30094,39496,12500,908600
20190108,41350,39850,39850,41550,188811,261.13,10.29,0.86,-8583,82483,-45291,909700
20190107,39600,40800,39200,40850,164995,58.79,10.33,0.75,12329,-6010,15170,871200
20190104,40750,39900,39700,41650,242815,122.86,10.26,1.1,58578,46804,-56646,896500
20190103,39900,38300,38300,40900,380297,136.69,9.97,1.73,97320,45726,-82203,877800
20190102,38250,37100,36400,38750,274387,176.92,9.49,1.25,-11350,98304,-47954,841500
20181228,36950,33650,33650,37750,300059,182.68,9.38,1.36,20150,61507,-83017,812900
20181227,33700,33100,32800,34700,69031,141.94,9.42,0.31,11651,-644,-9757,741400
20181226,33350,32500,31800,33750,103487,78.04,9.39,0.47,-15978,-3154,19202,733700
20181224,33800,33550,33300,33850,26273,100.97,9.55,0.12,-2233,3197,-2087,743600
20181221,33550,34000,33200,34350,52369,62.99,9.57,0.24,-11337,458,15782,738100
20181220,34000,34250,33600,35000,54193,142.12,9.69,0.25,-4174,13596,-8205,748000
20181219,33750,33550,33350,34250,45990,73.15,9.71,0.21,16083,-5485,-10341,742500
20181218,33550,33800,32900,34150,62435,48.95,9.65,0.28,11209,-11402,-64,738100
20181217,33400,34850,33250,35050,58419,34.48,9.6,0.27,66,-10676,9953,734800
20181214,34350,34550,34300,35550,58289,71.69,9.6,0.26,-2553,-3178,8201,755700
20181213,34950,36000,34950,36050,169042,73.13,9.62,0.77,4180,2402,4542,768900
20181212,35500,35300,35050,35800,64083,138.59,9.61,0.29,476,23192,-2662,781000
20181211,35300,35100,34350,36250,91253,170.04,9.6,0.41,-6658,35958,-13170,776600
20181210,35100,33250,33250,35450,112342,149.34,9.64,0.51,21551,23897,-36951,772200
20181207,34000,34850,33850,35050,62110,59.27,9.55,0.28,5665,2355,-8720,748000
20181206,34850,35200,34600,35550,95179,75.18,9.53,0.43,14894,4465,-19359,766700
20181205,35200,35350,34650,35700,125439,56.74,9.51,0.57,864,-40941,40692,774400
20181204,35850,35750,34650,36200,123555,74.74,9.5,0.56,26389,-20533,4898,788700
20181203,35750,37200,35200,37550,292318,62.97,9.43,1.33,5603,-53646,47343,786500
20181130,36950,36600,36250,37400,53430,51.25,9.42,0.24,23266,-18177,-4468,812900
20181129,36600,37900,36550,37900,100029,61.44,9.32,0.45,21792,-31243,9968,805200
20181128,37550,38250,37050,38450,77123,48.13,9.19,0.35,19960,-30582,10322,826100
20181127,38250,38700,37600,39200,102378,43.41,9.12,0.47,-9039,-27635,35812,841500
20181126,39300,36900,36900,39700,115726,160.31,9.16,0.53,-4948,35746,-30137,864600
20181123,37400,38250,37250,38850,66382,117.04,9.19,0.3,6089,-6038,-717,822800
20181122,38100,39400,37650,39400,82531,69.24,9.15,0.38,4249,26474,-31323,838200
20181121,39250,39100,38450,39700,98102,90.93,9.25,0.45,-12901,11970,2017,863500
20181120,39100,36700,36650,39950,321675,156.02,9.31,1.46,16638,64471,-83152,860200
20181119,36850,34950,34950,37000,102089,134.4,9.24,0.46,9259,16082,-24137,810700
20181116,35350,35500,34800,35750,82110,138.64,9.21,0.37,-6967,4498,2669,777700
20181115,35500,36000,35000,36300,95656,71.98,9.27,0.43,6877,-3698,-3189,781000
20181114,36200,35400,35200,37300,147154,80.9,9.25,0.67,1413,-1288,-2223,796400
20181113,35050,35050,34100,35600,101589,112.19,9.24,0.46,7161,-9010,349,771100
20181112,35150,35450,34800,36050,54074,72.28,9.21,0.25,566,3834,-4600,773300
20181109,35350,35700,35150,36400,87259,78.5,9.2,0.4,-6455,-1247,7514,777700
20181108,36200,33050,32950,36350,298896,168.88,9.21,1.36,45808,-13825,-30459,796400
20181107,32500,33600,31900,34500,170114,68.45,9.01,0.77,23951,-56838,30536,715000
20181106,33350,32250,32050,33450,75645,148.59,8.88,0.34,12823,8630,-25822,733700
20181105,32250,30400,30400,32400,75804,106.4,8.88,0.34,13576,-1640,-13506,709500
20181102,30600,29450,29450,30850,80209,100.38,8.79,0.36,20520,432,-24179,673200
20181101,29400,29100,29100,29900,64641,63.75,8.64,0.29,2408,-13987,11587,646800
20181031,29100,29100,28600,29950,88315,48.99,8.62,0.4,13144,-23559,10213,640200
20181030,29050,28300,27950,29850,167118,122.49,8.55,0.76,29568,-14833,-12706,639100
20181029,29200,30700,29150,31500,144787,95.83,8.42,0.66,895,19293,-19572,642400
20181026,30750,31100,30500,31450,82021,70.38,8.42,0.37,-1969,17976,-16007,676500
20181025,30850,30900,30550,31350,147789,125.75,8.43,0.67,-5343,20386,-13656,678700
20181024,31550,31600,31300,32450,111895,47.93,8.45,0.51,30965,-39214,7997,694100
20181023,31850,32850,31400,33050,109856,46.17,8.34,0.5,-6448,-13974,19748,700700
20181022,32950,33650,32800,33900,98629,54.57,8.37,0.45,15178,-36674,21477,724900
20181019,33650,34100,33600,34200,73579,87.24,8.27,0.33,-1844,6489,-3824,740300
20181018,34550,34000,34000,35350,65492,55.54,8.33,0.3,14235,-4173,-11562,760100
20181017,34400,34500,34050,34600,54440,57.72,8.27,0.25,12139,-5207,-6832,756800
20181016,34050,35050,33850,35050,65426,49.56,8.21,0.3,-1767,-2475,4142,749100
20181015,34550,33750,33500,34900,114795,87.99,8.2,0.52,13531,3662,-17013,760100
20181012,33800,33200,33200,35350,137585,64.84,8.13,0.63,-16183,-12231,28933,743600
20181011,34200,35300,33400,35950,243241,79.41,8.22,1.11,8008,26781,-7050,752400
20181010,36500,37000,35900,37600,120099,81.55,8.19,0.55,-5181,18396,-12066,803000
20181008,36950,38000,36800,38000,111411,92.77,8.22,0.51,-21426,23240,-1814,812900
20181005,38050,37900,36550,38300,168533,152.96,8.3,0.77,-56250,65742,-10339,837100
20181004,37900,36750,35800,37950,259541,201.73,8.55,1.18,10938,79473,-84927,833800
20181002,36250,34850,34750,36400,196981,148.4,8.58,0.9,47739,51016,-99456,797500
20181001,34600,34600,33050,36100,224997,141.17,8.32,1.02,-13254,52298,-39094,761200
20180928,34650,34000,32600,34800,388767,84.08,8.28,1.77,-60048,79876,-20480,762300
20180927,35750,33600,33600,36000,209846,163.51,8.75,0.95,56891,20319,-76062,786500
20180921,33450,33850,33300,34350,75104,107.9,8.47,0.34,-11667,-3717,13243,735900
20180920,33800,33050,33050,34000,97621,162.0,8.45,0.44,-10326,20374,-11182,743600
20180919,33200,34200,33150,34500,104280,40.06,8.71,0.47,-19295,-271,19990,730400
20180918,34200,35400,34100,35450,181875,56.44,8.8,0.83,-87267,-20214,103457,752400
20180917,35400,36350,35400,36400,110517,65.18,9.17,0.5,-42338,2214,39506,778800
20180914,36550,34500,34450,37000,322919,189.22,9.36,1.47,108406,23501,-135220,804100
20180913,34100,34100,33850,35100,175866,99.21,8.86,0.8,15870,2861,-19429,750200
20180912,34100,33900,32800,34300,126217,86.41,8.8,0.57,-21232,26871,-5775,750200
20180911,33700,34700,33300,34700,127048,73.11,8.9,0.58,-29635,4356,18916,741400
20180910,34600,35600,34450,35600,130806,82.13,9.01,0.59,-16873,8106,8132,761200
20180907,34300,34700,33900,34800,61310,68.22,9.08,0.28,-13600,319,13128,754600
20180906,34250,33650,33600,34400,60699,88.89,9.12,0.28,2668,9064,-11732,753500
20180905,33650,34000,33600,34600,70099,140.17,9.1,0.32,809,8589,-9803,740300
20180904,33900,34150,33450,34300,80138,77.05,9.1,0.36,-26582,10096,16386,745800
20180903,34150,33600,33500,34400,103509,158.29,9.22,0.47,1901,21168,-23040,751300
20180831,33300,34000,33150,34000,103255,55.51,9.15,0.47,-38271,1590,36684,732600
20180830,34000,34350,33750,34450,139519,77.98,9.26,0.63,-48982,14174,34257,748000
20180829,34650,32750,32750,35000,385764,203.61,9.48,1.75,21965,95353,-114332,762300
20180828,32300,31950,31600,32400,82815,104.67,9.38,0.38,2253,12126,-19997,710600
20180827,31700,32050,31450,32150,76465,76.84,9.37,0.35,7540,2304,-10345,697400
20180824,31550,31200,31050,31800,64068,104.59,9.34,0.29,13096,1426,-14522,694100
20180823,31250,32350,30950,32450,198691,34.46,9.29,0.9,-43218,-84348,126605,687500
20180822,32150,31500,31500,33100,222911,131.95,9.48,1.01,67198,-63693,-6124,707300
20180821,31500,31100,31050,31850,81836,91.72,9.14,0.37,19845,-23632,3852,693000
20180820,31200,31750,31000,32350,138630,71.85,9.03,0.63,17880,-34577,21288,686400
20180817,31500,31000,31000,31550,104145,90.89,8.93,0.47,-1678,-10075,18753,693000
20180816,31150,31750,30850,32200,157356,89.03,8.92,0.72,-72250,7570,63550,685300
20180814,32250,33800,30850,33800,395258,99.77,9.19,1.8,-167639,82751,84289,709500
20180813,33800,33800,33700,34600,139814,125.25,9.88,0.64,22837,464,-23301,743600
20180810,33650,33850,33300,33850,98048,31.92,9.78,0.45,29900,-66680,36269,740300
20180809,33600,34450,33500,34450,135208,36.99,9.65,0.61,-23156,-33899,57055,739200
20180808,34250,34150,34000,35050,82706,92.58,9.76,0.38,32164,-22042,-11155,753500
20180807,34150,34500,33750,34600,85263,33.97,9.62,0.39,224,-26315,26860,751300
20180806,34550,34300,34250,34700,60618,51.76,9.61,0.28,16966,-27837,9671,760100
20180803,34300,34500,34100,34650,63886,79.56,9.54,0.29,17603,-21988,779,754600
20180802,34300,34700,34100,35500,117465,66.43,9.46,0.53,-7379,-23577,30746,754600
20180801,34850,34800,34550,35100,50562,67.97,9.49,0.23,7264,-18444,12590,766700
20180731,34750,34400,34250,35150,81412,78.67,9.46,0.37,13482,-15718,626,764500
20180730,34400,34600,34200,34950,62935,52.59,9.37,0.29,20867,-32459,11389,756800
20180727,34500,34300,33900,34600,65934,60.93,9.28,0.3,21779,-27981,5702,759000
20180726,34150,35050,33950,35050,104192,44.96,9.18,0.47,-4354,-28296,32800,751300
20180725,34600,35000,33950,35450,91418,81.65,9.2,0.42,-1945,-13794,15739,761200
20180724,35100,34950,34450,35200,69162,74.48,9.24,0.31,27213,-20920,-5201,772200
20180723,34450,34950,34100,36100,113437,64.53,9.16,0.52,16971,1992,2917,757900
20180720,34900,33600,33600,35000,138535,138.33,9.18,0.63,19765,9072,-29911,767800
20180719,33850,35150,33550,35900,226103,77.32,9.09,1.03,33743,-81265,41553,744700
20180718,35150,36750,35050,36750,151125,48.28,9.05,0.69,-6327,-60012,65282,773300
20180717,36450,35250,35250,36850,143188,188.6,9.08,0.65,42406,10409,-57864,801900
20180716,35100,35750,35000,35850,223274,75.4,8.95,1.01,29283,-85781,54874,772200
20180713,35750,36900,35450,37850,348732,75.38,8.81,1.59,16256,-133469,109725,786500
20180712,36550,37050,36400,37350,152459,83.11,8.73,0.69,21539,-49523,28082,804100
20180711,36900,37700,36850,37700,123282,55.43,8.59,0.56,-13088,-36644,48243,811800
20180710,38050,37800,37800,38450,51371,53.83,8.65,0.23,-10512,-11961,22787,837100
20180709,38200,37900,37600,38800,127168,69.74,8.76,0.58,-32245,-2417,33828,840400
20180706,37500,37000,36650,37600,74171,87.16,8.92,0.34,-8141,-1098,8499,825000
20180705,37000,37300,36200,37850,146734,36.58,8.94,0.67,-7871,6798,1309,814000
20180704,37200,37700,37050,38300,160908,41.04,8.95,0.73,-1532,-66532,67886,818400
20180703,38000,37750,37000,38700,178946,86.07,8.95,0.81,23542,-4714,-18876,836000
20180702,38150,40050,37850,40600,186154,70.34,8.95,0.85,-10166,-24960,42153,839300
20180629,40050,41650,39700,41900,243354,58.56,8.82,1.11,-26513,-61734,87244,881100
20180628,41650,42050,41350,42750,193008,88.27,8.96,0.88,12243,11443,-24057,916300
20180627,42050,43750,41600,43750,177156,37.75,8.91,0.81,12275,-28672,16833,925100
20180626,43850,44800,43500,45550,91147,55.1,8.87,0.41,810,-369,-523,964700
20180625,44950,44600,44000,46350,93426,80.33,8.88,0.42,1579,-8184,6409,988900
20180622,44400,45450,44000,46350,134194,42.71,8.85,0.61,6177,-16472,9354,976800
20180621,46300,46100,45200,47200,149599,57.98,8.83,0.68,-18832,18204,1067,1018600
20180620,46550,49300,46300,49300,299841,52.52,8.83,1.36,-22839,-67995,90546,1024100
20180619,49300,51900,48000,51900,232405,75.12,8.94,1.06,-44531,85301,-24322,1084600
20180618,51000,52600,50600,53400,333401,134.19,9.12,1.52,-52776,151532,882,1122000
20180615,51900,49800,49750,53000,366967,222.21,9.28,1.67,70788,128142,-87435,1141800
20180614,49450,49950,49300,52200,242763,131.89,8.95,1.1,10187,76019,-36472,1087900
20180612,49100,50100,48850,50900,91925,55.89,9.0,0.42,9802,6929,-2912,1080200
20180611,49900,52100,49650,52600,125340,53.93,9.06,0.57,-11263,-481,27942,1097800
20180608,52000,52900,52000,53400,136718,126.62,9.16,0.62,-37068,53362,-8723,1144000
20180607,52900,49500,49000,53500,359637,123.1,9.15,1.63,22541,101863,-82182,1163800
20180605,49500,49100,47800,49750,133212,119.63,9.07,0.61,31217,10944,-23211,1089000
20180604,49250,50100,49050,50700,65657,87.05,8.93,0.3,-9129,13008,-2476,1083500
20180601,50100,51500,48750,51500,183881,93.72,9.34,0.84,-53569,54710,-1320,1102200
20180531,51000,50600,49650,52800,391234,161.03,9.58,1.78,-93918,145826,-24572,1122000
20180530,50600,50600,49050,51200,318177,125.32,10.0,1.45,-112687,170064,-54873,1113200
20180529,50600,46250,45500,51400,599133,256.89,10.48,2.72,31782,226411,-263886,1113200
